Date,Continents,Country,Gender,Visitors,Visitors Same Period Previous Year,Growth
202111, Asia, Hong Kong, Stewardess,23,8,187.5
202111, Asia, Hong Kong, entire,119,89,33.7
202112, Asia, Hong Kong, male,42,12,250
202112, Asia, Hong Kong, female,56,34,64.7
202112, Asia, Hong Kong, Stewardess,15,13,15.4
202112, Asia, Hong Kong, entire,113,59,91.5
202201, Asia, Hong Kong, male,21,14,50
202201, Asia, Hong Kong, female,36,27,33.3
202201, Asia, Hong Kong, Stewardess,19,20,-5
202201, Asia, Hong Kong, entire,76,61,24.6
202202, Asia, Hong Kong, male,59,33,78.8
202202, Asia, Hong Kong, female,189,79,139.2
202202, Asia, Hong Kong, Stewardess,24,17,41.2
202202, Asia, Hong Kong, entire,272,129,110.9
202203, Asia, Hong Kong, male,46,17,170.6
202203, Asia, Hong Kong, female,87,58,50
202203, Asia, Hong Kong, Stewardess,17,14,21.4
202203, Asia, Hong Kong, entire,150,89,68.5
202204, Asia, Hong Kong, male,66,11,500
202204, Asia, Hong Kong, female,68,16,325
202204, Asia, Hong Kong, Stewardess,6,11,-45.5
202204, Asia, Hong Kong, entire,140,38,268.4
202205, Asia, Hong Kong, male,124,22,463.6
202205, Asia, Hong Kong, female,161,52,209.6
202205, Asia, Hong Kong, Stewardess,22,21,4.8
202205, Asia, Hong Kong, entire,307,95,223.2
202206, Asia, Hong Kong, male,261,16,1531.2
202206, Asia, Hong Kong, female,381,33,1054.5
202206, Asia, Hong Kong, Stewardess,20,30,-33.3
202206, Asia, Hong Kong, entire,662,79,738
202207, Asia, Hong Kong, male,468,22,2027.3
202207, Asia, Hong Kong, female,748,44,1600
202207, Asia, Hong Kong, Stewardess,21,28,-25
202207, Asia, Hong Kong, entire,1237,94,1216
202208, Asia, Hong Kong, male,701,46,1423.9
202208, Asia, Hong Kong, female,1317,129,920.9
202208, Asia, Hong Kong, Stewardess,25,22,13.6
202208, Asia, Hong Kong, entire,2043,197,937.1
202209, Asia, Hong Kong, male,1183,34,3379.4
202209, Asia, Hong Kong, female,2018,72,2702.8
202209, Asia, Hong Kong, Stewardess,24,21,14.3
202209, Asia, Hong Kong, entire,3225,127,2439.4
202210, Asia, Hong Kong, male,3476,45,7624.4
202210, Asia, Hong Kong, female,7720,48,15983.3
202210, Asia, Hong Kong, Stewardess,20,24,-16.7
202210, Asia, Hong Kong, entire,11216,117,9486.3
202211, Asia, Hong Kong, male,4368,37,11705.4
202211, Asia, Hong Kong, female,10276,59,17316.9
202211, Asia, Hong Kong, Stewardess,77,23,234.8
202211, Asia, Hong Kong, entire,14721,119,12270.6
202212, Asia, Hong Kong, male,9030,42,21400
202212, Asia, Hong Kong, female,17873,56,31816.1
202212, Asia, Hong Kong, Stewardess,243,15,1520
202212, Asia, Hong Kong, entire,27146,113,23923
202301, Asia, Hong Kong, male,9542,21,45338.1
202301, Asia, Hong Kong, female,17005,36,47136.1
202301, Asia, Hong Kong, Stewardess,230,19,1110.5
202301, Asia, Hong Kong, entire,26777,76,35132.9
202302, Asia, Hong Kong, male,4925,59,8247.5
202302, Asia, Hong Kong, female,11138,189,5793.1
202302, Asia, Hong Kong, Stewardess,174,24,625
202302, Asia, Hong Kong, entire,16237,272,5869.5
202303, Asia, Hong Kong, male,7982,46,17252.2
202303, Asia, Hong Kong, female,18975,87,21710.3
202303, Asia, Hong Kong, Stewardess,198,17,1064.7
202303, Asia, Hong Kong, entire,27155,150,18003.3
202304, Asia, Hong Kong, male,12348,66,18609.1
202304, Asia, Hong Kong, female,25578,68,37514.7
202304, Asia, Hong Kong, Stewardess,212,6,3433.3
202304, Asia, Hong Kong, entire,38138,140,27141.4
202305, Asia, Hong Kong, male,7814,124,6201.6
202305, Asia, Hong Kong, female,20575,161,12679.5
202305, Asia, Hong Kong, Stewardess,228,22,936.4
202305, Asia, Hong Kong, entire,28617,307,9221.5
202306, Asia, Hong Kong, male,8757,261,3255.2
202306, Asia, Hong Kong, female,22877,381,5904.5
202306, Asia, Hong Kong, Stewardess,240,20,1100
202306, Asia, Hong Kong, entire,31874,662,4714.8
202307, Asia, Hong Kong, male,12964,468,2670.1
202307, Asia, Hong Kong, female,26319,748,3418.6
202307, Asia, Hong Kong, Stewardess,244,21,1061.9
202307, Asia, Hong Kong, entire,39527,1237,3095.4
202308, Asia, Hong Kong, male,14400,701,1954.2
202308, Asia, Hong Kong, female,28399,1317,2056.3
202308, Asia, Hong Kong, Stewardess,232,25,828
202308, Asia, Hong Kong, entire,43031,2043,2006.3
201601, Asia, India, male,4534,4245,6.8
201601, Asia, India, female,936,870,7.6
201601, Asia, India, Stewardess,4842,2113,129.2
201601, Asia, India, entire,10312,7228,42.7
201602, Asia, India, male,4244,3843,10.4
201602, Asia, India, female,851,708,20.2
201602, Asia, India, Stewardess,5135,3432,49.6
201602, Asia, India, entire,10230,7983,28.1
201603, Asia, India, male,4835,4846,-0.2
201603, Asia, India, female,807,773,4.4
201603, Asia, India, Stewardess,8217,4587,79.1
201603, Asia, India, entire,13859,10206,35.8
201604, Asia, India, male,4837,4692,3.1
201604, Asia, India, female,980,910,7.7
201604, Asia, India, Stewardess,8137,6375,27.6
201604, Asia, India, entire,13954,11977,16.5
201605, Asia, India, male,6234,5866,6.3
201605, Asia, India, female,1645,1115,47.5
201605, Asia, India, Stewardess,12683,7179,76.7
201605, Asia, India, entire,20562,14160,45.2
201606, Asia, India, male,4884,3860,26.5
201606, Asia, India, female,1129,749,50.7
201606, Asia, India, Stewardess,12582,7294,72.5
201606, Asia, India, entire,18595,11903,56.2
201607, Asia, India, male,4845,3886,24.7
201607, Asia, India, female,1004,653,53.8
201607, Asia, India, Stewardess,14437,4012,259.8
201607, Asia, India, entire,20286,8551,137.2
201608, Asia, India, male,5012,5103,-1.8
201608, Asia, India, female,1040,1034,0.6
201608, Asia, India, Stewardess,14001,25324,-44.7
201608, Asia, India, entire,20053,31461,-36.3
201609, Asia, India, male,5361,4828,11
201609, Asia, India, female,1149,807,42.4
201609, Asia, India, Stewardess,14599,8515,71.5
201609, Asia, India, entire,21109,14150,49.2
201610, Asia, India, male,5604,6001,-6.6
201610, Asia, India, female,997,999,-0.2
201610, Asia, India, Stewardess,11680,8476,37.8
201610, Asia, India, entire,18281,15476,18.1
201611, Asia, India, male,5868,5033,16.6
201611, Asia, India, female,845,841,0.5
201611, Asia, India, Stewardess,9125,5770,58.1
201611, Asia, India, entire,15838,11644,36
201612, Asia, India, male,4274,3681,16.1
201612, Asia, India, female,866,705,22.8
201612, Asia, India, Stewardess,7692,4477,71.8
201612, Asia, India, entire,12832,8863,44.8
201701, Asia, India, male,4676,4534,3.1
201701, Asia, India, female,815,936,-12.9
201701, Asia, India, Stewardess,6970,4842,43.9
201701, Asia, India, entire,12461,10312,20.8
201702, Asia, India, male,4718,4244,11.2
201702, Asia, India, female,793,851,-6.8
201702, Asia, India, Stewardess,6935,5135,35.1
201702, Asia, India, entire,12446,10230,21.7
201703, Asia, India, male,5293,4835,9.5
201703, Asia, India, female,831,807,3
201703, Asia, India, Stewardess,5681,8217,-30.9
201703, Asia, India, entire,11805,13859,-14.8
201704, Asia, India, male,5004,4837,3.5
201704, Asia, India, female,1223,980,24.8
201704, Asia, India, Stewardess,3291,8137,-59.6
201704, Asia, India, entire,9518,13954,-31.8
201705, Asia, India, male,5630,6234,-9.7
201705, Asia, India, female,1305,1645,-20.7
201705, Asia, India, Stewardess,4505,12683,-64.5
201705, Asia, India, entire,11440,20562,-44.4
201706, Asia, India, male,4976,4884,1.9
201706, Asia, India, female,1094,1129,-3.1
201706, Asia, India, Stewardess,3460,12582,-72.5
201706, Asia, India, entire,9530,18595,-48.7
201707, Asia, India, male,4924,4845,1.6
201707, Asia, India, female,1074,1004,7
201707, Asia, India, Stewardess,4129,14437,-71.4
201707, Asia, India, entire,10127,20286,-50.1
201708, Asia, India, male,5176,5012,3.3
201708, Asia, India, female,1125,1040,8.2
201708, Asia, India, Stewardess,3644,14001,-74
201708, Asia, India, entire,9945,20053,-50.4
201709, Asia, India, male,5572,5361,3.9
201709, Asia, India, female,1069,1149,-7
201709, Asia, India, Stewardess,3130,14599,-78.6
201709, Asia, India, entire,9771,21109,-53.7
201710, Asia, India, male,5604,5604,0
201710, Asia, India, female,1256,997,26
201710, Asia, India, Stewardess,3163,11680,-72.9
201710, Asia, India, entire,10023,18281,-45.2
201711, Asia, India, male,5460,5868,-7
201711, Asia, India, female,823,845,-2.6
201711, Asia, India, Stewardess,2543,9125,-72.1
201711, Asia, India, entire,8826,15838,-44.3
201712, Asia, India, male,4483,4274,4.9
201712, Asia, India, female,908,866,4.8
201712, Asia, India, Stewardess,2133,7692,-72.3
201712, Asia, India, entire,7524,12832,-41.4
201801, Asia, India, male,4726,4676,1.1
201801, Asia, India, female,777,815,-4.7
201801, Asia, India, Stewardess,1918,6970,-72.5
201801, Asia, India, entire,7421,12461,-40.4
201802, Asia, India, male,4275,4718,-9.4
201802, Asia, India, female,879,793,10.8
201802, Asia, India, Stewardess,1939,6935,-72
201802, Asia, India, entire,7093,12446,-43
201803, Asia, India, male,5457,5293,3.1
201803, Asia, India, female,1142,831,37.4
201803, Asia, India, Stewardess,2764,5681,-51.3
201803, Asia, India, entire,9363,11805,-20.7
201804, Asia, India, male,5748,5004,14.9
201804, Asia, India, female,1467,1223,20
201804, Asia, India, Stewardess,3426,3291,4.1
201804, Asia, India, entire,10641,9518,11.8
201805, Asia, India, male,6056,5630,7.6
201805, Asia, India, female,1433,1305,9.8
201805, Asia, India, Stewardess,4136,4505,-8.2
201805, Asia, India, entire,11625,11440,1.6
201806, Asia, India, male,5498,4976,10.5
201806, Asia, India, female,1383,1094,26.4
201806, Asia, India, Stewardess,3465,3460,0.1
201806, Asia, India, entire,10346,9530,8.6
201807, Asia, India, male,5724,4924,16.2
201807, Asia, India, female,1156,1074,7.6
201807, Asia, India, Stewardess,3049,4129,-26.2
201807, Asia, India, entire,9929,10127,-2
201808, Asia, India, male,5752,5176,11.1
201808, Asia, India, female,1384,1125,23
201808, Asia, India, Stewardess,3474,3644,-4.7
201808, Asia, India, entire,10610,9945,6.7
201809, Asia, India, male,6400,5572,14.9
201809, Asia, India, female,1281,1069,19.8
201809, Asia, India, Stewardess,3712,3130,18.6
201809, Asia, India, entire,11393,9771,16.6
201810, Asia, India, male,7023,5604,25.3
201810, Asia, India, female,1482,1256,18
201810, Asia, India, Stewardess,4178,3163,32.1
201810, Asia, India, entire,12683,10023,26.5
201811, Asia, India, male,5978,5460,9.5
201811, Asia, India, female,1309,823,59.1
201811, Asia, India, Stewardess,2960,2543,16.4
201811, Asia, India, entire,10247,8826,16.1
201812, Asia, India, male,4895,4483,9.2
201812, Asia, India, female,1093,908,20.4
201812, Asia, India, Stewardess,2452,2133,15
201812, Asia, India, entire,8440,7524,12.2
201901, Asia, India, male,5123,4726,8.4
201901, Asia, India, female,907,777,16.7
201901, Asia, India, Stewardess,2641,1918,37.7
201901, Asia, India, entire,8671,7421,16.8
201902, Asia, India, male,5147,4275,20.4
201902, Asia, India, female,987,879,12.3
201902, Asia, India, Stewardess,2175,1939,12.2
201902, Asia, India, entire,8309,7093,17.1
201903, Asia, India, male,6103,5457,11.8
201903, Asia, India, female,1363,1142,19.4
201903, Asia, India, Stewardess,3180,2764,15.1
201903, Asia, India, entire,10646,9363,13.7
201904, Asia, India, male,6192,5748,7.7
201904, Asia, India, female,1777,1467,21.1
201904, Asia, India, Stewardess,4964,3426,44.9
201904, Asia, India, entire,12933,10641,21.5
201905, Asia, India, male,6498,6056,7.3
201905, Asia, India, female,1725,1433,20.4
201905, Asia, India, Stewardess,5635,4136,36.2
201905, Asia, India, entire,13858,11625,19.2
201906, Asia, India, male,7088,5498,28.9
201906, Asia, India, female,1959,1383,41.6
201906, Asia, India, Stewardess,4202,3465,21.3
201906, Asia, India, entire,13249,10346,28.1
201907, Asia, India, male,5899,5724,3.1
201907, Asia, India, female,1305,1156,12.9
201907, Asia, India, Stewardess,3228,3049,5.9
201907, Asia, India, entire,10432,9929,5.1
201908, Asia, India, male,6465,5752,12.4
201908, Asia, India, female,1671,1384,20.7
201908, Asia, India, Stewardess,8865,3474,155.2
201908, Asia, India, entire,17001,10610,60.2
201909, Asia, India, male,6847,6400,7
201909, Asia, India, female,1600,1281,24.9
201909, Asia, India, Stewardess,4269,3712,15
201909, Asia, India, entire,12716,11393,11.6
201910, Asia, India, male,6346,7023,-9.6
201910, Asia, India, female,1634,1482,10.3
201910, Asia, India, Stewardess,5180,4178,24
201910, Asia, India, entire,13160,12683,3.8
201911, Asia, India, male,7083,5978,18.5
201911, Asia, India, female,1465,1309,11.9
201911, Asia, India, Stewardess,3636,2960,22.8
201911, Asia, India, entire,12184,10247,18.9
201912, Asia, India, male,5616,4895,14.7
201912, Asia, India, female,1226,1093,12.2
201912, Asia, India, Stewardess,3366,2452,37.3
201912, Asia, India, entire,10208,8440,20.9
202001, Asia, India, male,4807,5123,-6.2
202001, Asia, India, female,928,907,2.3
202001, Asia, India, Stewardess,3514,2641,33.1
202001, Asia, India, entire,9249,8671,6.7
202002, Asia, India, male,3483,5147,-32.3
202002, Asia, India, female,586,987,-40.6
202002, Asia, India, Stewardess,1770,2175,-18.6
202002, Asia, India, entire,5839,8309,-29.7
202003, Asia, India, male,842,6103,-86.2
202003, Asia, India, female,101,1363,-92.6
202003, Asia, India, Stewardess,644,3180,-79.7
202003, Asia, India, entire,1587,10646,-85.1
202004, Asia, India, male,70,6192,-98.9
202004, Asia, India, female,15,1777,-99.2
202004, Asia, India, Stewardess,125,4964,-97.5
202004, Asia, India, entire,210,12933,-98.4
202005, Asia, India, male,195,6498,-97
202005, Asia, India, female,35,1725,-98
202005, Asia, India, Stewardess,185,5635,-96.7
202005, Asia, India, entire,415,13858,-97
202006, Asia, India, male,1184,7088,-83.3
202006, Asia, India, female,133,1959,-93.2
202006, Asia, India, Stewardess,482,4202,-88.5
202006, Asia, India, entire,1799,13249,-86.4
202007, Asia, India, male,1551,5899,-73.7
202007, Asia, India, female,81,1305,-93.8
202007, Asia, India, Stewardess,2062,3228,-36.1
202007, Asia, India, entire,3694,10432,-64.6
202008, Asia, India, male,560,6465,-91.3
202008, Asia, India, female,83,1671,-95
202008, Asia, India, Stewardess,1417,8865,-84
202008, Asia, India, entire,2060,17001,-87.9
202009, Asia, India, male,759,6847,-88.9
202009, Asia, India, female,85,1600,-94.7
202009, Asia, India, Stewardess,1564,4269,-63.4
202009, Asia, India, entire,2408,12716,-81.1
202010, Asia, India, male,684,6346,-89.2
202010, Asia, India, female,83,1634,-94.9
202010, Asia, India, Stewardess,1581,5180,-69.5
202010, Asia, India, entire,2348,13160,-82.2
202011, Asia, India, male,599,7083,-91.5
202011, Asia, India, female,67,1465,-95.4
202011, Asia, India, Stewardess,1272,3636,-65
202011, Asia, India, entire,1938,12184,-84.1
202012, Asia, India, male,824,5616,-85.3
202012, Asia, India, female,75,1226,-93.9
202012, Asia, India, Stewardess,1384,3366,-58.9
202012, Asia, India, entire,2283,10208,-77.6
202101, Asia, India, male,975,4807,-79.7
202101, Asia, India, female,75,928,-91.9
202101, Asia, India, Stewardess,1675,3514,-52.3
202101, Asia, India, entire,2725,9249,-70.5
202102, Asia, India, male,1001,3483,-71.3
202102, Asia, India, female,177,586,-69.8
202102, Asia, India, Stewardess,1142,1770,-35.5
202102, Asia, India, entire,2320,5839,-60.3
202103, Asia, India, male,1080,842,28.3
202103, Asia, India, female,136,101,34.7
202103, Asia, India, Stewardess,1754,644,172.4
202103, Asia, India, entire,2970,1587,87.1
202104, Asia, India, male,825,70,1078.6
202104, Asia, India, female,113,15,653.3
202104, Asia, India, Stewardess,1419,125,1035.2
202104, Asia, India, entire,2357,210,1022.4
202105, Asia, India, male,552,195,183.1
202105, Asia, India, female,56,35,60
202105, Asia, India, Stewardess,1334,185,621.1
202105, Asia, India, entire,1942,415,368
202106, Asia, India, male,635,1184,-46.4
202106, Asia, India, female,63,133,-52.6
202106, Asia, India, Stewardess,1374,482,185.1
202106, Asia, India, entire,2072,1799,15.2
202107, Asia, India, male,1079,1551,-30.4
202107, Asia, India, female,107,81,32.1
202107, Asia, India, Stewardess,1511,2062,-26.7
202107, Asia, India, entire,2697,3694,-27
202108, Asia, India, male,1398,560,149.6
202108, Asia, India, female,142,83,71.1
202108, Asia, India, Stewardess,1585,1417,11.9
202108, Asia, India, entire,3125,2060,51.7
202109, Asia, India, male,1149,759,51.4
202109, Asia, India, female,133,85,56.5
202109, Asia, India, Stewardess,1452,1564,-7.2
202109, Asia, India, entire,2734,2408,13.5
202110, Asia, India, male,1289,684,88.5
202110, Asia, India, female,107,83,28.9
202110, Asia, India, Stewardess,1796,1581,13.6
202110, Asia, India, entire,3192,2348,35.9
202111, Asia, India, male,1249,599,108.5
202111, Asia, India, female,171,67,155.2
202111, Asia, India, Stewardess,1325,1272,4.2
202111, Asia, India, entire,2745,1938,41.6
202112, Asia, India, male,1159,824,40.7
202112, Asia, India, female,189,75,152
202112, Asia, India, Stewardess,1111,1384,-19.7
202112, Asia, India, entire,2459,2283,7.7
202201, Asia, India, male,1306,975,33.9
202201, Asia, India, female,200,75,166.7
202201, Asia, India, Stewardess,1365,1675,-18.5
202201, Asia, India, entire,2871,2725,5.4
202202, Asia, India, male,1492,1001,49.1
202202, Asia, India, female,311,177,75.7
202202, Asia, India, Stewardess,1446,1142,26.6
202202, Asia, India, entire,3249,2320,40
202203, Asia, India, male,1463,1080,35.5
202203, Asia, India, female,197,136,44.9
202203, Asia, India, Stewardess,1643,1754,-6.3
202203, Asia, India, entire,3303,2970,11.2
202204, Asia, India, male,1487,825,80.2
202204, Asia, India, female,208,113,84.1
202204, Asia, India, Stewardess,1419,1419,0
202204, Asia, India, entire,3114,2357,32.1
202205, Asia, India, male,2279,552,312.9
202205, Asia, India, female,354,56,532.1
202205, Asia, India, Stewardess,1617,1334,21.2
202205, Asia, India, entire,4250,1942,118.8
202206, Asia, India, male,3006,635,373.4
202206, Asia, India, female,589,63,834.9
202206, Asia, India, Stewardess,1565,1374,13.9
202206, Asia, India, entire,5160,2072,149
202207, Asia, India, male,4184,1079,287.8
202207, Asia, India, female,799,107,646.7
202207, Asia, India, Stewardess,1673,1511,10.7
202207, Asia, India, entire,6656,2697,146.8
202208, Asia, India, male,4428,1398,216.7
202208, Asia, India, female,1094,142,670.4
202208, Asia, India, Stewardess,1637,1585,3.3
202208, Asia, India, entire,7159,3125,129.1
202209, Asia, India, male,4590,1149,299.5
202209, Asia, India, female,1017,133,664.7
202209, Asia, India, Stewardess,1620,1452,11.6
202209, Asia, India, entire,7227,2734,164.3
202210, Asia, India, male,4763,1289,269.5
